http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/b652c752-ef22-4648-9a30-afe8c4d20d6e	essential
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40	essential
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4	essential
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/7aa52bdc-9c56-4341-be65-e8e30f64403f	essential
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e	essential
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/31f01be9-7bbf-4afb-a647-bcd4931cfc8b	essential
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/f12d412a-04e3-49a8-a4f6-2e32a67c12a2	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/757975be-2f9d-4b7b-ab82-cd5974491e0a	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/0b472dad-1a3f-456e-99ba-de5ffe8665c2	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/8c474534-707f-46f3-b356-810bbfe8b693	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/371d57e6-cc5f-4fc0-9c0c-58feb595cc5b	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/ffc2465f-d2b5-4b2d-bf6e-56eefbe02da1	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/5763deb6-4a0e-4a2b-b519-7b48be1b6be3	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/46786464-6c5b-4970-9a63-2f2fb29b4c12	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/c3d61bcf-e698-4d39-8db1-388284dbfc74	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/c01b4549-3bc2-4640-8ecb-ef335fc4445c	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/6055f185-3214-491e-975a-cfcc1756fe1d	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/4e4f05a9-810c-418f-91c0-f675971a8695	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/62d34066-f07a-4437-914b-0548ba8bbe59	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/67df159c-735e-4784-b75b-90859ea8a170	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/8296eb2d-c9bf-41fc-be72-781383c51298	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/ccfbdaad-b91d-4bfe-bd0e-d30b33587f19	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/8a4e99e0-f259-4931-888f-604cfdc15b31	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/9f34107c-8db0-4b00-84d8-3f64e400c80c	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/dcb57eb7-0362-48f5-a53f-7dc4f2c8f197	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/e6c20084-4b2a-4583-a983-9988fa084bba	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/2879a6f9-868b-40a1-a424-d50007ca8354	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/6122d586-5978-431f-8e7a-96e61fc1f3fc	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/8ee056cf-c4f7-46bb-a9fb-1ff7b1ab9534	optional
http://data.europa.eu/esco/occupation/000e93a3-d956-4e45-aacb-f12c83fedf84	http://data.europa.eu/esco/skill/c27e11b7-2f1e-4e20-8c47-fee6cd22c148	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/68b6ef08-d823-489d-a95c-752ae6f6e6a7	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/91abe492-18be-4cce-93c7-0dca07072363	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/1177c6f5-09c5-4c35-873c-afd22d170ad3	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/a349fbfc-8b65-44f2-a112-761be2218cbc	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/188048ff-18bf-43c4-a1a0-7adb6e68f421	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/41a3240f-58ba-44e2-a688-edeb21ea5c16	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/2fea2558-630e-480d-9e12-47a05bc19b55	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/25c4cb91-d64b-48d1-a350-3527334a360d	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/efc5534d-3631-4564-a7b0-f6ae558f3c03	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/b386e189-12c5-4df6-b1db-059eb3f6dd88	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/85e6b82a-8244-45f6-8300-a6b2d62ee748	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/2feeef46-05cf-445c-9ca1-c96a30e10106	essential
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/f8cfab53-c7f7-465d-9eca-d2a28e4dc708	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/42c25baf-ccb3-47d9-a872-bb2ceb615538	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/02c71cde-f513-43da-8952-0974763c7568	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/b42b1578-709f-4b59-b23a-fe4bfc7f6b9b	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/9c071f1d-eac3-449d-b004-c14775b5a3b9	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/acfaffa2-9607-44fd-b014-19b817362089	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/a99c6783-50c0-4f7a-99df-bf93429ef6dc	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/d8045ecd-22f3-4711-bb51-58969d9f28c7	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/36cf8d2c-3463-4147-8ea3-c423280087ab	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/b8b2a035-38f0-4c0e-94ee-edefc266c643	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/6532ef3b-1685-4de7-a858-d31fdaa435ca	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/4107d971-baf4-4118-a217-4025810d6256	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/69fe6624-bc7f-412e-ad6d-35c7b0df842e	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/82b14cde-76e7-4d4b-b564-c45c014f3ce4	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/4b164a27-849f-4be2-ae79-d26a4969b677	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/ccfbdaad-b91d-4bfe-bd0e-d30b33587f19	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/6310b25d-2a2f-45d3-a632-c5fa0c2bf48c	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/c7194910-5738-45e9-9932-22dbe2293a0c	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/cdd2b6cc-b4a9-42a0-824b-766f52176fd3	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/8867088a-e54d-41bc-81e8-a21ff98e81d3	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/fe96f581-4905-4282-819c-922c68bda989	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/987a848a-01ec-4938-9f31-1af1c7bef651	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/b27411a8-c401-4241-841b-c742ae32a8d3	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/270de514-3206-4cf9-b122-0f148ab06fa1	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/8dee09d8-07da-493a-a171-d2d7737498ff	optional
http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c	http://data.europa.eu/esco/skill/8a211052-4bec-49c2-9b4e-7914c37d21b4	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/d5b63f98-28ce-4cbb-b075-6ac539a685b0	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/797b7c30-6b29-4002-86f9-5825f0511d71	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/2672f6a9-1e70-43c5-859d-e6a0fc9ea0f1	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/97e46fd4-8b3a-4068-859b-6eaa7216da54	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/52797dce-911c-4e6d-b0cb-491f6469014f	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/f6f22c8e-249e-4e82-9528-6779a947b265	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/5612d47c-2256-4259-977d-ae8ab67fd7f1	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/47d491a9-f7c0-4b13-a10f-983d3aa0113e	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/bdafc87b-c8a3-4e2a-914d-d3a96b2d98cc	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/5088c536-13fb-4b6b-85e7-4053578e1451	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/74374d09-7a54-4a05-ae78-d5940423de7c	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/787b82e0-382b-4f1e-b9f3-56f419fbb1cb	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/be566f3e-6c21-4799-a7d0-fa4abbcb71cd	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/86c6e967-2e4f-4bfe-9fe6-abf1c40d8cbc	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/ba45db8f-34e8-4f29-af0b-e6645e1d693f	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/c648deac-4969-41b7-8a67-9987f5d414a6	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/4d06fa94-49f8-4c75-b52c-3a4e699b73cc	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/9e9d2dba-7022-40ab-a480-8fad0f89f920	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/b293aa52-8ead-42b7-96ef-de4fb0654c28	essential
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/e61cf429-2382-4073-99b3-693126eb80d2	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/3f6dc31c-ceef-4e93-9d8a-b4b862cf9b51	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/9a10411b-8758-4cf3-9c2f-b17ff6d752c6	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/4efae845-a71a-4b10-a245-f996394cccf4	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/0b8f2fb9-59b0-43f7-8ad1-6cb952386255	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/102bab2f-6d11-43e0-afa8-d50c6b94e4b4	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/f7582089-04a6-4de8-92e1-b11d79769ab7	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/c8de8023-ab8a-402b-a828-b2b57cd3b2f7	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/34330a42-eeb0-44c3-a41e-670e9b20c7c7	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/6e8fe5de-fe6d-482c-92fe-20e56ee57324	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/4c03cc73-cd21-46b5-8d42-eb97b4b7dfb1	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/b387bca8-0f61-4548-b41c-2fe6887d1534	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/2847f2cd-36e2-42f2-91bc-ede7aacdfaaf	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/1f551366-dd12-4a80-8913-865276149e42	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/76813cd4-7317-4d3b-a46e-87f362989deb	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/532bcdca-a889-4dea-8f7f-4e03d8cfd0d2	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/cfbde1b6-8e47-4b83-b430-3d5f7f38d69a	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/55e286cf-b8a0-40bd-9e87-276cbc0284b9	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/6c9ce09b-e7b2-4164-b5b2-9b3bb2b720fd	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/55a41634-f4ca-4248-9d12-acd45579ddf0	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/feb717ff-fba6-4a91-aa10-ee11cf2da6b4	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/6a50499d-70cc-4fa7-9895-682302d08f16	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/05010f6c-0b40-4525-ac4a-057d46a2b6f4	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/1b270383-b30c-4092-a9ed-b1637ecf2b79	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/2c02af08-a7f9-4535-889d-f4172cfc9a17	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/f6f66b89-248b-438c-a3ce-196edcb3397c	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/5d34adde-0b78-42b4-9d3d-69e9388d8398	optional
http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97	http://data.europa.eu/esco/skill/b80b624d-8fa5-4a88-a12f-9d56880eddef	optional
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/07ebc888-0f3f-46e7-99d2-a7c7ebd7ffe3	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/c1eb6a1a-e830-482a-8f13-f5c2f5b11b5d	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/b99aa3b8-0066-46b2-a027-30afae444ad8	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/08ee68b2-0a6d-4bdf-a870-a36c0dc8064e	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/5dd01a1e-7ba0-4b7f-a76c-ed811c12bfde	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/a4bbd0d9-a6be-4472-b05d-291e60cf6b4b	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/13e2378e-0d10-450d-843a-b3592575826e	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/cc3b901c-4d66-48f8-90b9-41883be1e1ed	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/ad28c970-6bc7-4fff-9c01-0f4d67769de3	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/0ff99f51-40d9-42f1-a1ec-377b2bb5e15f	essential
http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f	http://data.europa.eu/esco/skill/7c72e251-4437-4e02-bfc1-8ea6137ac498	essential
